,country_name,indicator_name,year,value,hdi
48742,Netherlands,GDP per capita (current US$),1990,21290.8603827045,0.83
48797,Netherlands,"Life expectancy at birth, total (years)",1990,76.87804878048779,0.83
48920,Netherlands,"Population, total",1990,14951510.0,0.83
49012,Netherlands,"GNI per capita, Atlas method (current US$)",1990,20320.0,0.83
49343,New Zealand,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,7.58732118696389,0.82
49417,New Zealand,GDP (current US$),1990,45495129385.0475,0.82
49420,New Zealand,GDP per capita (current US$),1990,13663.0216184298,0.82
49474,New Zealand,"Life expectancy at birth, total (years)",1990,75.37804878048779,0.82
49594,New Zealand,"Population, total",1990,3329800.0,0.82
49673,New Zealand,"GNI per capita, Atlas method (current US$)",1990,13640.0,0.82
49980,Nicaragua,GDP (current US$),1990,1009455483.8709699,0.494
49983,Nicaragua,GDP per capita (current US$),1990,241.87647004145,0.494
50029,Nicaragua,"Life expectancy at birth, total (years)",1990,64.293,0.494
50176,Nicaragua,"Population, total",1990,4173434.0,0.494
50256,Nicaragua,"GNI per capita, Atlas method (current US$)",1990,310.0,0.494
50538,Niger,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,35.253184478387205,0.213
50597,Niger,GDP (current US$),1990,2480673194.99252,0.213
50600,Niger,GDP per capita (current US$),1990,309.056882927325,0.213
50653,Niger,"Life expectancy at birth, total (years)",1990,43.538000000000004,0.213
50807,Niger,"Population, total",1990,8026591.0,0.213
50891,Niger,"GNI per capita, Atlas method (current US$)",1990,300.0,0.213
51795,Norway,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,2.9840236844210897,0.85
51880,Norway,GDP (current US$),1990,119791683307.50699,0.85
51883,Norway,GDP per capita (current US$),1990,28242.943738533,0.85
51941,Norway,"Life expectancy at birth, total (years)",1990,76.5373170731707,0.85
52063,Norway,"Population, total",1990,4241473.0,0.85
52151,Norway,"GNI per capita, Atlas method (current US$)",1990,26510.0,0.85
53025,Pakistan,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,23.0622831043927,0.404
53102,Pakistan,GDP (current US$),1990,40010424928.715,0.404
53105,Pakistan,GDP per capita (current US$),1990,371.678566172355,0.404
53160,Pakistan,"Life expectancy at birth, total (years)",1990,60.1,0.404
53318,Pakistan,"Population, total",1990,107647921.0,0.404
53398,Pakistan,"GNI per capita, Atlas method (current US$)",1990,420.0,0.404
53724,Panama,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,8.07413528853972,0.659
53805,Panama,GDP (current US$),1990,6433967000.0,0.659
53808,Panama,GDP per capita (current US$),1990,2603.84662236786,0.659
53863,Panama,"Life expectancy at birth, total (years)",1990,72.982,0.659
54015,Panama,"Population, total",1990,2470947.0,0.659
54099,Panama,"GNI per capita, Atlas method (current US$)",1990,2660.0,0.659
54381,Papua New Guinea,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,28.974058903842398,0.377
54435,Papua New Guinea,GDP (current US$),1990,3219730364.99623,0.377
54438,Papua New Guinea,GDP per capita (current US$),1990,697.539572978224,0.377
54494,Papua New Guinea,"Life expectancy at birth, total (years)",1990,56.492,0.377
54650,Papua New Guinea,"Population, total",1990,4615839.0,0.377
54731,Papua New Guinea,"GNI per capita, Atlas method (current US$)",1990,740.0,0.377
55103,Peru,GDP (current US$),1990,26410386669.3609,0.613
55106,Peru,GDP per capita (current US$),1990,1196.58685819634,0.613
55158,Peru,"Life expectancy at birth, total (years)",1990,66.165,0.613
55315,Peru,"Population, total",1990,22071433.0,0.613
55380,Peru,"GNI per capita, Atlas method (current US$)",1990,840.0,0.613
55710,Philippines,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,21.9038150379164,0.59
55794,Philippines,GDP (current US$),1990,44311593755.7845,0.59
55797,Philippines,GDP per capita (current US$),1990,715.913712086446,0.59
55852,Philippines,"Life expectancy at birth, total (years)",1990,66.366,0.59
56021,Philippines,"Population, total",1990,61895160.0,0.59
56103,Philippines,"GNI per capita, Atlas method (current US$)",1990,720.0,0.59
56550,Portugal,GDP (current US$),1990,78713859794.6843,0.711
56553,Portugal,GDP per capita (current US$),1990,7884.6179453042405,0.711
56606,Portugal,"Life expectancy at birth, total (years)",1990,73.9658536585366,0.711
56726,Portugal,"Population, total",1990,9983218.0,0.711
56803,Portugal,"GNI per capita, Atlas method (current US$)",1990,7130.0,0.711
57185,Qatar,GDP (current US$),1990,7360439423.0769205,0.757
57186,Qatar,GDP per capita (current US$),1990,15454.0823281296,0.757
57212,Qatar,"Life expectancy at birth, total (years)",1990,75.824,0.757
57344,Qatar,"Population, total",1990,476278.0,0.757
57524,Romania,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,21.8090686560205,0.701
57598,Romania,GDP (current US$),1990,38995454545.4545,0.701
57600,Romania,GDP per capita (current US$),1990,1680.70562287227,0.701
57655,Romania,"Life expectancy at birth, total (years)",1990,69.7412195121951,0.701
57780,Romania,"Population, total",1990,23201835.0,0.701
58169,Rwanda,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,32.545993930357106,0.245
58218,Rwanda,GDP (current US$),1990,2550185618.14774,0.245
58221,Rwanda,GDP per capita (current US$),1990,349.873357553015,0.245
58271,Rwanda,"Life expectancy at birth, total (years)",1990,33.413000000000004,0.245
58425,Rwanda,"Population, total",1990,7288882.0,0.245
58491,Rwanda,"GNI per capita, Atlas method (current US$)",1990,350.0,0.245
58797,Samoa,GDP (current US$),1990,125766269.75535801,0.621
58800,Samoa,GDP per capita (current US$),1990,772.5058491266029,0.621
58836,Samoa,"Life expectancy at birth, total (years)",1990,66.281,0.621
58969,Samoa,"Population, total",1990,162803.0,0.621
59015,Samoa,"GNI per capita, Atlas method (current US$)",1990,570.0,0.621
59168,Saudi Arabia,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,5.70727631869483,0.698
59245,Saudi Arabia,GDP (current US$),1990,117630271802.40302,0.698
59248,Saudi Arabia,GDP per capita (current US$),1990,7246.01636663312,0.698
59302,Saudi Arabia,"Life expectancy at birth, total (years)",1990,69.078,0.698
59441,Saudi Arabia,"Population, total",1990,16233785.0,0.698
59486,Saudi Arabia,"GNI per capita, Atlas method (current US$)",1990,7390.0,0.698
59653,Senegal,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,17.9086701619664,0.377
59736,Senegal,GDP (current US$),1990,7237100724.341959,0.377
59739,Senegal,GDP per capita (current US$),1990,961.573946470954,0.377
59797,Senegal,"Life expectancy at birth, total (years)",1990,57.202,0.377
59956,Senegal,"Population, total",1990,7526307.0,0.377
60041,Senegal,"GNI per capita, Atlas method (current US$)",1990,900.0,0.377
60798,Sierra Leone,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,44.0286219584087,0.27
60852,Sierra Leone,GDP (current US$),1990,649644826.800447,0.27
60855,Sierra Leone,GDP per capita (current US$),1990,150.38903226623302,0.27
60903,Sierra Leone,"Life expectancy at birth, total (years)",1990,38.563,0.27
61049,Sierra Leone,"Population, total",1990,4319762.0,0.27
61119,Sierra Leone,"GNI per capita, Atlas method (current US$)",1990,190.0,0.27
61350,Singapore,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,0.323439581344345,0.718
61424,Singapore,GDP (current US$),1990,36144336768.7023,0.718
61427,Singapore,GDP per capita (current US$),1990,11861.7561591366,0.718
61481,Singapore,"Life expectancy at birth, total (years)",1990,75.2951219512195,0.718
61627,Singapore,"Population, total",1990,3047132.0,0.718
61687,Singapore,"GNI per capita, Atlas method (current US$)",1990,11450.0,0.718
62437,South Africa,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,4.20709700940894,0.625
62516,South Africa,GDP (current US$),1990,115552349035.441,0.625
62519,South Africa,GDP per capita (current US$),1990,3139.96605414997,0.625
62573,South Africa,"Life expectancy at birth, total (years)",1990,63.306999999999995,0.625
62685,South Africa,"Population, total",1990,36800509.0,0.625
62757,South Africa,"GNI per capita, Atlas method (current US$)",1990,2860.0,0.625
63189,Spain,GDP (current US$),1990,536558591903.363,0.754
63192,Spain,GDP per capita (current US$),1990,13804.8768037932,0.754
63248,Spain,"Life expectancy at birth, total (years)",1990,76.8375609756098,0.754
63370,Spain,"Population, total",1990,38867322.0,0.754
63463,Spain,"GNI per capita, Atlas method (current US$)",1990,12210.0,0.754
63739,Sri Lanka,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,26.684995574495503,0.625
63815,Sri Lanka,GDP (current US$),1990,8032551173.240141,0.625
63818,Sri Lanka,GDP per capita (current US$),1990,463.618631805931,0.625
63875,Sri Lanka,"Life expectancy at birth, total (years)",1990,69.509,0.625
64037,Sri Lanka,"Population, total",1990,17325773.0,0.625
64118,Sri Lanka,"GNI per capita, Atlas method (current US$)",1990,460.0,0.625
64907,Sweden,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,3.85256801601567,0.816
64991,Sweden,GDP (current US$),1990,259702295566.66898,0.816
64994,Sweden,GDP per capita (current US$),1990,30343.1828708777,0.816
65051,Sweden,"Life expectancy at birth, total (years)",1990,77.5368292682927,0.816
65174,Sweden,"Population, total",1990,8558835.0,0.816
65256,Sweden,"GNI per capita, Atlas method (current US$)",1990,27760.0,0.816
65597,Switzerland,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,2.2381301456812204,0.832
65678,Switzerland,GDP (current US$),1990,258066552980.132,0.832
65681,Switzerland,GDP per capita (current US$),1990,38428.3855023167,0.832
65737,Switzerland,"Life expectancy at birth, total (years)",1990,77.24243902439021,0.832
65857,Switzerland,"Population, total",1990,6715519.0,0.832
65943,Switzerland,"GNI per capita, Atlas method (current US$)",1990,36930.0,0.832
66266,Syrian Arab Republic,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,28.2851584627769,0.558
66342,Syrian Arab Republic,GDP (current US$),1990,12308624283.9787,0.558
66344,Syrian Arab Republic,GDP per capita (current US$),1990,988.9486721642099,0.558
66394,Syrian Arab Republic,"Life expectancy at birth, total (years)",1990,70.553,0.558
66550,Syrian Arab Republic,"Population, total",1990,12446171.0,0.558
66647,Syrian Arab Republic,"GNI per capita, Atlas method (current US$)",1990,910.0,0.558
66886,Thailand,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,12.499627830539902,0.574
66963,Thailand,GDP (current US$),1990,85343063965.9182,0.574
66966,Thailand,GDP per capita (current US$),1990,1508.94273670514,0.574
67020,Thailand,"Life expectancy at birth, total (years)",1990,70.248,0.574
67181,Thailand,"Population, total",1990,56558186.0,0.574
67253,Thailand,"GNI per capita, Atlas method (current US$)",1990,1490.0,0.574
67615,Togo,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,33.7541148217743,0.405
67695,Togo,GDP (current US$),1990,1628427515.41881,0.405
67698,Togo,GDP per capita (current US$),1990,431.450159769201,0.405
67755,Togo,"Life expectancy at birth, total (years)",1990,55.887,0.405
67917,Togo,"Population, total",1990,3774312.0,0.405
68013,Togo,"GNI per capita, Atlas method (current US$)",1990,400.0,0.405
68274,Tonga,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,29.913153388241,0.645
68335,Tonga,GDP (current US$),1990,113563821.577404,0.645
68338,Tonga,GDP per capita (current US$),1990,1194.5410341689098,0.645
68393,Tonga,"Life expectancy at birth, total (years)",1990,68.935,0.645
68521,Tonga,"Population, total",1990,95069.0,0.645
68603,Tonga,"GNI per capita, Atlas method (current US$)",1990,1220.0,0.645
68824,Trinidad and Tobago,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,2.54097218998096,0.667
68902,Trinidad and Tobago,GDP (current US$),1990,5068000000.0,0.667
68905,Trinidad and Tobago,GDP per capita (current US$),1990,4150.301855024421,0.667
68946,Trinidad and Tobago,"Life expectancy at birth, total (years)",1990,68.086,0.667
69088,Trinidad and Tobago,"Population, total",1990,1221116.0,0.667
69155,Trinidad and Tobago,"GNI per capita, Atlas method (current US$)",1990,3710.0,0.667
69343,Tunisia,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,15.7206653291049,0.569
69427,Tunisia,GDP (current US$),1990,12290568181.8182,0.569
69430,Tunisia,GDP per capita (current US$),1990,1491.12212876029,0.569
69488,Tunisia,"Life expectancy at birth, total (years)",1990,68.792,0.569
69651,Tunisia,"Population, total",1990,8242496.0,0.569
69748,Tunisia,"GNI per capita, Atlas method (current US$)",1990,1410.0,0.569
70117,Turkey,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,17.4762288321229,0.579
70195,Turkey,GDP (current US$),1990,150676291094.21,0.579
70198,Turkey,GDP per capita (current US$),1990,2794.3503901617796,0.579
70255,Turkey,"Life expectancy at birth, total (years)",1990,64.256,0.579
70424,Turkey,"Population, total",1990,53921760.0,0.579
70518,Turkey,"GNI per capita, Atlas method (current US$)",1990,2310.0,0.579
70860,Uganda,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,53.282907395037,0.312
70908,Uganda,GDP (current US$),1990,4304398865.88268,0.312
70911,Uganda,GDP per capita (current US$),1990,248.029367198959,0.312
70960,Uganda,"Life expectancy at birth, total (years)",1990,45.853,0.312
71112,Uganda,"Population, total",1990,17354392.0,0.312
71172,Uganda,"GNI per capita, Atlas method (current US$)",1990,320.0,0.312
71419,United Kingdom,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,1.39983535090868,0.775
71498,United Kingdom,GDP (current US$),1990,1093169389204.55,0.775
71501,United Kingdom,GDP per capita (current US$),1990,19095.4669984608,0.775
71555,United Kingdom,"Life expectancy at birth, total (years)",1990,75.88048780487809,0.775
71675,United Kingdom,"Population, total",1990,57247586.0,0.775
71758,United Kingdom,"GNI per capita, Atlas method (current US$)",1990,18530.0,0.775
72168,United States,GDP (current US$),1990,5963144000000.0,0.86
72171,United States,GDP per capita (current US$),1990,23888.6000088133,0.86
72223,United States,"Life expectancy at birth, total (years)",1990,75.2146341463415,0.86
72342,United States,"Population, total",1990,249623000.0,0.86
72417,United States,"GNI per capita, Atlas method (current US$)",1990,24060.0,0.86
72753,Uruguay,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,9.20845767653623,0.692
72830,Uruguay,GDP (current US$),1990,9298839655.23139,0.692
72833,Uruguay,GDP per capita (current US$),1990,2990.3642477705,0.692
72891,Uruguay,"Life expectancy at birth, total (years)",1990,72.569,0.692
73042,Uruguay,"Population, total",1990,3109601.0,0.692
73117,Uruguay,"GNI per capita, Atlas method (current US$)",1990,2840.0,0.692
73939,Zambia,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,18.2025763190401,0.424
74010,Zambia,GDP (current US$),1990,3285217391.30435,0.424
74013,Zambia,GDP per capita (current US$),1990,408.769534724677,0.424
74053,Zambia,"Life expectancy at birth, total (years)",1990,49.248999999999995,0.424
74213,Zambia,"Population, total",1990,8036845.0,0.424
74260,Zambia,"GNI per capita, Atlas method (current US$)",1990,430.0,0.424
74528,Zimbabwe,"Agriculture, forestry, and fishing, value added (% of GDP)",1990,14.832046757077698,0.498
74606,Zimbabwe,GDP (current US$),1990,8783816700.0,0.498
74609,Zimbabwe,GDP per capita (current US$),1990,841.9729897786909,0.498
74661,Zimbabwe,"Life expectancy at birth, total (years)",1990,58.1,0.498
74819,Zimbabwe,"Population, total",1990,10432421.0,0.498
74885,Zimbabwe,"GNI per capita, Atlas method (current US$)",1990,860.0,0.498
75134,South Asia,"Agriculture, forestry, and fishing, value added (% of GDP)",1991,27.3088997844194,0.447
75218,South Asia,GDP (current US$),1991,362122739385.003,0.447
75221,South Asia,GDP per capita (current US$),1991,312.53699034629,0.447
75275,South Asia,"Life expectancy at birth, total (years)",1991,58.630046749972294,0.447
75440,South Asia,"Population, total",1991,1158655617.0,0.447
75524,South Asia,"GNI per capita, Atlas method (current US$)",1991,349.869939051292,0.447
