,country_name,indicator_name,year,value,hdi
343358,Germany,"Government expenditure on education, total (% of GDP)",1994,4.33487987518311,0.829
343399,Germany,Labor force with advanced education (% of total working-age population with advanced education),1994,80.5102005004883,0.829
343402,Germany,Labor force with basic education (% of total working-age population with basic education),1994,43.647300720214794,0.829
343405,Germany,Labor force with intermediate education (% of total working-age population with intermediate education),1994,67.7363967895508,0.829
344620,Greece,Labor force with advanced education (% of total working-age population with advanced education),1994,79.3135986328125,0.766
344623,Greece,Labor force with basic education (% of total working-age population with basic education),1994,45.396701812744105,0.766
344626,Greece,Labor force with intermediate education (% of total working-age population with intermediate education),1994,59.2066993713379,0.766
344816,Guatemala,"Literacy rate, adult total (% of people ages 15 and above)",1994,64.21163940429689,0.5
345308,Guatemala,"Government expenditure on education, total (% of GDP)",1994,1.43998003005981,0.5
347016,Guyana,"Government expenditure on education, total (% of GDP)",1994,3.72445011138916,0.571
348279,Honduras,"Government expenditure on education, total (% of GDP)",1994,2.5126399993896498,0.523
348929,Hungary,"Government expenditure on education, total (% of GDP)",1994,5.8357400894165,0.733
349697,India,Labor force with advanced education (% of total working-age population with advanced education),1994,72.2676010131836,0.456
349700,India,Labor force with basic education (% of total working-age population with basic education),1994,56.467201232910206,0.456
349703,India,Labor force with intermediate education (% of total working-age population with intermediate education),1994,51.5733985900879,0.456
350436,Indonesia,"Government expenditure on education, total (% of GDP)",1994,0.9985499978065491,0.551
351041,Ireland,"Government expenditure on education, total (% of GDP)",1994,5.1825098991394,0.789
351072,Ireland,Labor force with advanced education (% of total working-age population with advanced education),1994,83.293701171875,0.789
351075,Ireland,Labor force with basic education (% of total working-age population with basic education),1994,45.7201995849609,0.789
351078,Ireland,Labor force with intermediate education (% of total working-age population with intermediate education),1994,65.7829971313477,0.789
351705,Israel,"Government expenditure on education, total (% of GDP)",1994,6.440680027008059,0.818
352378,Italy,"Government expenditure on education, total (% of GDP)",1994,4.44797992706299,0.794
352405,Italy,Labor force with advanced education (% of total working-age population with advanced education),1994,83.2289962768555,0.794
352408,Italy,Labor force with basic education (% of total working-age population with basic education),1994,42.6260986328125,0.794
352411,Italy,Labor force with intermediate education (% of total working-age population with intermediate education),1994,67.2566986083984,0.794
353058,Jamaica,"Government expenditure on education, total (% of GDP)",1994,4.06418991088867,0.662
353688,Japan,"Government expenditure on education, total (% of GDP)",1994,3.63566994667053,0.835
355719,Kenya,"Government expenditure on education, total (% of GDP)",1994,5.9240198135376,0.454
357266,Lesotho,"Government expenditure on education, total (% of GDP)",1994,7.02543020248413,0.479
357789,Luxembourg,Labor force with advanced education (% of total working-age population with advanced education),1994,70.2613983154297,0.812
357792,Luxembourg,Labor force with basic education (% of total working-age population with basic education),1994,47.0096015930176,0.812
357795,Luxembourg,Labor force with intermediate education (% of total working-age population with intermediate education),1994,63.660099029540994,0.812
359755,Malaysia,"Government expenditure on education, total (% of GDP)",1994,4.705309867858889,0.676
363018,Mexico,"Government expenditure on education, total (% of GDP)",1994,3.6470899581909197,0.67
363877,Morocco,"Literacy rate, adult total (% of people ages 15 and above)",1994,41.594108581543004,0.485
366969,Netherlands,"Government expenditure on education, total (% of GDP)",1994,4.72352981567383,0.864
367574,New Zealand,"Government expenditure on education, total (% of GDP)",1994,5.94329977035522,0.847
368841,Niger,"Government expenditure on education, total (% of GDP)",1994,2.8086199760437,0.226
370761,Norway,"Government expenditure on education, total (% of GDP)",1994,7.83043003082275,0.885
372046,Pakistan,"Government expenditure on education, total (% of GDP)",1994,2.6059999465942405,0.423
372701,Panama,"Government expenditure on education, total (% of GDP)",1994,3.4705400466918905,0.684
374265,Philippines,"Literacy rate, adult total (% of people ages 15 and above)",1994,93.9159698486328,0.603
375955,Portugal,"Government expenditure on education, total (% of GDP)",1994,4.67083978652954,0.753
375986,Portugal,Labor force with advanced education (% of total working-age population with advanced education),1994,88.72000122070308,0.753
375989,Portugal,Labor force with basic education (% of total working-age population with basic education),1994,58.826099395752,0.753
375992,Portugal,Labor force with intermediate education (% of total working-age population with intermediate education),1994,63.7966995239258,0.753
378923,Saudi Arabia,"Government expenditure on education, total (% of GDP)",1994,6.343820095062259,0.719
382592,South Africa,"Government expenditure on education, total (% of GDP)",1994,5.80608987808228,0.648
383236,Spain,"Government expenditure on education, total (% of GDP)",1994,4.4968900680542,0.791
383253,Spain,Labor force with advanced education (% of total working-age population with advanced education),1994,80.9123001098633,0.791
383256,Spain,Labor force with basic education (% of total working-age population with basic education),1994,48.7233009338379,0.791
383259,Spain,Labor force with intermediate education (% of total working-age population with intermediate education),1994,55.7243995666504,0.791
383975,Sri Lanka,"Government expenditure on education, total (% of GDP)",1994,3.10853004455566,0.646
385763,Switzerland,"Government expenditure on education, total (% of GDP)",1994,5.05530023574829,0.844
387133,Thailand,"Government expenditure on education, total (% of GDP)",1994,3.4052300453186,0.604
388852,Trinidad and Tobago,"Government expenditure on education, total (% of GDP)",1994,3.4318099021911603,0.68
389601,Tunisia,"Government expenditure on education, total (% of GDP)",1994,6.17646980285645,0.6
390392,Turkey,"Government expenditure on education, total (% of GDP)",1994,3.42482995986938,0.599
391713,United Kingdom,"Government expenditure on education, total (% of GDP)",1994,4.850830078125,0.827
391749,United Kingdom,Labor force with advanced education (% of total working-age population with advanced education),1994,90.1088027954102,0.827
391752,United Kingdom,Labor force with basic education (% of total working-age population with basic education),1994,69.5149002075195,0.827
391755,United Kingdom,Labor force with intermediate education (% of total working-age population with intermediate education),1994,82.5344009399414,0.827
392436,United States,Labor force with advanced education (% of total working-age population with advanced education),1994,81.127799987793,0.875
392439,United States,Labor force with basic education (% of total working-age population with basic education),1994,35.426300048828104,0.875
392442,United States,Labor force with intermediate education (% of total working-age population with intermediate education),1994,65.99420166015629,0.875
393153,Uruguay,"Government expenditure on education, total (% of GDP)",1994,2.27171993255615,0.709
394261,Zambia,"Government expenditure on education, total (% of GDP)",1994,1.79351997375488,0.418
394923,Zimbabwe,"Government expenditure on education, total (% of GDP)",1994,44.333980560302706,0.478
395148,South Asia,"Literacy rate, adult total (% of people ages 15 and above)",1995,49.6832695007324,0.473
395760,Sub-Saharan Africa,"Literacy rate, adult total (% of people ages 15 and above)",1995,54.9782791137695,0.411
396323,World,"Literacy rate, adult total (% of people ages 15 and above)",1995,76.5367889404297,0.617
397330,Albania,"Government expenditure on education, total (% of GDP)",1995,3.8146400451660196,0.629
400012,Australia,"Government expenditure on education, total (% of GDP)",1995,5.14390993118286,0.883
400670,Austria,"Government expenditure on education, total (% of GDP)",1995,5.42834997177124,0.817
400703,Austria,Labor force with advanced education (% of total working-age population with advanced education),1995,85.1218032836914,0.817
400706,Austria,Labor force with basic education (% of total working-age population with basic education),1995,47.805599212646506,0.817
400709,Austria,Labor force with intermediate education (% of total working-age population with intermediate education),1995,71.3051986694336,0.817
403887,Belgium,"Government expenditure on education, total (% of GDP)",1995,2.97274994850159,0.851
403919,Belgium,Labor force with advanced education (% of total working-age population with advanced education),1995,81.7143020629883,0.851
403922,Belgium,Labor force with basic education (% of total working-age population with basic education),1995,37.5078010559082,0.851
403925,Belgium,Labor force with intermediate education (% of total working-age population with intermediate education),1995,65.313102722168,0.851
